"dmd_type","dmd_id","dmd_name","bnf_code"
"VMP",34376711000001104,"Clindamycin 150mg/5ml oral suspension","0501060D0AAAQAQ"
"AMP",34355711000001108,"Clindamycin 150mg/5ml oral suspension","0501060D0AAAQAQ"
"VMP",34818411000001104,"Clindamycin 200mg/5ml oral suspension","0501060D0AAARAR"
"AMP",34810711000001108,"Clindamycin 200mg/5ml oral suspension","0501060D0AAARAR"
"VMP",36458711000001104,"Clindamycin 50mg/5ml oral suspension","0501060D0AAASAS"
"AMP",36450311000001104,"Clindamycin 50mg/5ml oral suspension","0501060D0AAASAS"
"VMP",36458611000001104,"Clindamycin 100mg/5ml oral suspension","0501060D0AAATAT"
"AMP",36450611000001104,"Clindamycin 100mg/5ml oral suspension","0501060D0AAATAT"
"AMP",3956511000001100,"Dalacin C 75mg capsules","0501060D0BBAAAA"
"AMP",3668311000001100,"Dalacin C 150mg capsules","0501060D0BBABAB"
"VMP",36087211000001112,"Clindamycin 300mg/2ml solution for injection ampoules","0501060E0AAAAAA"
"AMP",18275411000001108,"Clindamycin 300mg/2ml solution for injection ampoules","0501060E0AAAAAA"
"AMP",17664411000001104,"Clindamycin 300mg/2ml solution for injection ampoules","0501060E0AAAAAA"
"AMP",18031711000001108,"Clindamycin 300mg/2ml solution for injection ampoules","0501060E0AAAAAA"
"AMP",34751811000001104,"Clindamycin 300mg/2ml solution for injection ampoules","0501060E0AAAAAA"
"VMP",36087311000001104,"Clindamycin 600mg/4ml solution for injection ampoules","0501060E0AAABAB"
"AMP",18275611000001108,"Clindamycin 600mg/4ml solution for injection ampoules","0501060E0AAABAB"
"AMP",17664611000001108,"Clindamycin 600mg/4ml solution for injection ampoules","0501060E0AAABAB"
"AMP",18031911000001104,"Clindamycin 600mg/4ml solution for injection ampoules","0501060E0AAABAB"
"AMP",34752011000001104,"Clindamycin 600mg/4ml solution for injection ampoules","0501060E0AAABAB"
"AMP",4348911000001104,"Dalacin C Phosphate 300mg/2ml solution for injection ampoules","0501060E0BBAAAA"
