"dmd_type","dmd_id","dmd_name","bnf_code"
"AMP",9060611000001104,"Sodium fusidate 500mg powder and solvent for solution for infusion vials","0501070N0AAABAB"
"AMP",27753611000001108,"Sodium fusidate 500mg powder and solvent for solution for infusion vials","0501070N0AAABAB"
"AMP",8708411000001103,"Sodium fusidate 500mg powder and solvent for solution for infusion vials","0501070N0AAABAB"
"VMP",324316009,"Sodium fusidate 250mg tablets","0501070N0AAADAD"
"AMP",3670711000001108,"Fucidin 250mg tablets","0501070N0BBAAAD"
"VMP",35915211000001108,"Teicoplanin 400mg powder and solvent for solution for injection vials","0501070T0AAAAAA"
"AMP",36761811000001104,"Teicoplanin 400mg powder and solvent for solution for injection vials","0501070T0AAAAAA"
"VMP",35915111000001104,"Teicoplanin 200mg powder and solvent for solution for injection vials","0501070T0AAABAB"
"AMP",36769311000001104,"Teicoplanin 200mg powder and solvent for solution for injection vials","0501070T0AAABAB"
"AMP",4182311000001103,"Targocid 400mg powder and solvent for solution for injection vials","0501070T0BBAAAA"
"AMP",4181011000001109,"Targocid 200mg powder and solvent for solution for injection vials","0501070T0BBABAB"
"VMP",324334008,"Vancomycin 125mg capsules","0501070U0AAAAAA"
"AMP",4126811000001104,"Vancomycin 125mg capsules","0501070U0AAAAAA"
"AMP",4127711000001105,"Vancomycin 125mg capsules","0501070U0AAAAAA"
"AMP",4128311000001107,"Vancomycin 125mg capsules","0501070U0AAAAAA"
"AMP",37832911000001104,"Vancomycin 125mg capsules","0501070U0AAAAAA"
"AMP",24566911000001108,"Vancomycin 125mg capsules","0501070U0AAAAAA"
"AMP",37877211000001104,"Vancomycin 125mg capsules","0501070U0AAAAAA"
"AMP",37436111000001104,"Vancomycin 125mg capsules","0501070U0AAAAAA"
"VMP",324335009,"Vancomycin 250mg capsules","0501070U0AAABAB"
"AMP",4202811000001106,"Vancomycin 250mg capsules","0501070U0AAABAB"
"AMP",4203311000001107,"Vancomycin 250mg capsules","0501070U0AAABAB"
"AMP",4203511000001101,"Vancomycin 250mg capsules","0501070U0AAABAB"
"AMP",37725211000001104,"Vancomycin 250mg capsules","0501070U0AAABAB"
"VMP",324337001,"Vancomycin 500mg powder for solution for infusion vials","0501070U0AAACAC"
"AMP",34758311000001100,"Vancomycin 500mg powder for concentrate for solution for infusion vials","0501070U0AAACAC"
"AMP",35830111000001108,"Vancomycin 500mg powder for concentrate for solution for infusion vials","0501070U0AAACAC"
"AMP",32895211000001100,"Vancomycin 500mg powder for concentrate for solution for infusion vials","0501070U0AAACAC"
"AMP",23872411000001108,"Vancomycin 500mg powder for concentrate for solution for infusion vials","0501070U0AAACAC"
"AMP",4213611000001104,"Vancomycin 500mg powder for concentrate for solution for infusion vials","0501070U0AAACAC"
"AMP",4212611000001109,"Vancomycin 500mg powder for solution for infusion vials","0501070U0AAACAC"
"AMP",4212911000001103,"Vancomycin 500mg powder for solution for infusion vials","0501070U0AAACAC"
"AMP",4213811000001100,"Vancomycin 500mg powder for solution for infusion vials","0501070U0AAACAC"
"AMP",36517311000001104,"Vancomycin 500mg powder for solution for infusion vials","0501070U0AAACAC"
"AMP",19456211000001100,"Vancomycin 500mg powder for solution for infusion vials","0501070U0AAACAC"
"AMP",24517411000001104,"Vancomycin 500mg powder for solution for infusion vials","0501070U0AAACAC"
"AMP",15165911000001100,"Vancomycin 500mg powder for solution for infusion vials","0501070U0AAACAC"
"VMP",324333002,"Vancomycin 1g powder for solution for infusion vials","0501070U0AAAFAF"
"AMP",34758511000001108,"Vancomycin 1g powder for concentrate for solution for infusion vials","0501070U0AAAFAF"
"AMP",35829811000001108,"Vancomycin 1g powder for concentrate for solution for infusion vials","0501070U0AAAFAF"
"AMP",32895411000001100,"Vancomycin 1g powder for concentrate for solution for infusion vials","0501070U0AAAFAF"
"AMP",36759411000001104,"Vancomycin 1g powder for concentrate for solution for infusion vials","0501070U0AAAFAF"
"AMP",4432811000001102,"Vancomycin 1g powder for concentrate for solution for infusion vials","0501070U0AAAFAF"
"AMP",4432211000001103,"Vancomycin 1g powder for solution for infusion vials","0501070U0AAAFAF"
"AMP",4432411000001104,"Vancomycin 1g powder for solution for infusion vials","0501070U0AAAFAF"
"AMP",4433011000001104,"Vancomycin 1g powder for solution for infusion vials","0501070U0AAAFAF"
"AMP",26858511000001104,"Vancomycin 1g powder for solution for infusion vials","0501070U0AAAFAF"
"AMP",36517611000001104,"Vancomycin 1g powder for solution for infusion vials","0501070U0AAAFAF"
"AMP",19455111000001100,"Vancomycin 1g powder for solution for infusion vials","0501070U0AAAFAF"
"AMP",24517611000001100,"Vancomycin 1g powder for solution for infusion vials","0501070U0AAAFAF"
"AMP",15048611000001104,"Vancomycin 1g powder for solution for infusion vials","0501070U0AAAFAF"
"VMP",12940811000001108,"Vancomycin 50mg/5ml oral solution","0501070U0AAAHAH"
"AMP",12933111000001108,"Vancomycin 50mg/5ml oral solution","0501070U0AAAHAH"
"VMP",8818611000001100,"Vancomycin 250mg/5ml oral solution","0501070U0AAAKAK"
"VMP",8818711000001109,"Vancomycin 250mg/5ml oral suspension","0501070U0AAAKAK"
"AMP",8815211000001109,"Vancomycin 250mg/5ml oral solution","0501070U0AAAKAK"
"AMP",8815711000001102,"Vancomycin 250mg/5ml oral suspension","0501070U0AAAKAK"
"VMP",15453011000001108,"Vancomycin 125mg/5ml oral solution","0501070U0AAALAL"
"VMP",15453111000001108,"Vancomycin 125mg/5ml oral suspension","0501070U0AAALAL"
"AMP",15445311000001108,"Vancomycin 125mg/5ml oral solution","0501070U0AAALAL"
"AMP",15445611000001104,"Vancomycin 125mg/5ml oral suspension","0501070U0AAALAL"
"VMP",13455811000001106,"Vancomycin 62.5mg/5ml oral solution","0501070U0AAAMAM"
"AMP",13450811000001100,"Vancomycin 62.5mg/5ml oral solution","0501070U0AAAMAM"
"AMP",4128511000001101,"Vancocin Matrigel 125mg capsules","0501070U0BBAAAA"
"AMP",4213311000001109,"Vancocin 500mg powder for solution for infusion vials","0501070U0BBADAC"
"AMP",4432611000001101,"Vancocin 1g powder for solution for infusion vials","0501070U0BBAEAF"
"VMP",134561001,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",31800311000001104,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",34943711000001100,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",31203911000001104,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",31896811000001104,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",31279511000001100,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",37267511000001104,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",35165011000001104,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",33627611000001100,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",31153711000001108,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",31684511000001104,"Linezolid 600mg tablets","0501070W0AAAAAA"
"AMP",33746711000001100,"Linezolid 600mg tablets","0501070W0AAAAAA"
"VMP",407899006,"Linezolid 100mg/5ml oral suspension","0501070W0AAABAB"
"VMP",36040111000001104,"Linezolid 600mg/300ml infusion bags","0501070W0AAACAC"
"AMP",34574711000001108,"Linezolid 600mg/300ml infusion bags","0501070W0AAACAC"
"AMP",36615111000001104,"Linezolid 600mg/300ml infusion bags","0501070W0AAACAC"
"AMP",33737611000001104,"Linezolid 600mg/300ml infusion bags","0501070W0AAACAC"
"AMP",31153911000001108,"Linezolid 600mg/300ml infusion bags","0501070W0AAACAC"
"AMP",4450311000001108,"Zyvox 600mg tablets","0501070W0BBAAAA"
"AMP",4946211000001104,"Zyvox 100mg/5ml granules for oral suspension","0501070W0BBACAB"
"VMP",412555008,"Rifaximin 200mg tablets","0501070X0AAAAAA"
"AMP",15877511000001100,"Rifaximin 200mg tablets","0501070X0AAAAAA"
"VMP",445522003,"Rifaximin 550mg tablets","0501070X0AAABAB"
"AMP",20442211000001104,"Rifaximin 550mg tablets","0501070X0AAABAB"
"VMP",22192511000001100,"Rifaximin 100mg/5ml oral suspension","0501070X0AAACAC"
"AMP",34604811000001100,"Rifaximin 100mg/5ml oral suspension","0501070X0AAACAC"
"AMP",22175211000001100,"Normix 100mg/5ml granules for oral suspension","0501070X0BBABAC"
"AMP",19475511000001108,"Xifaxanta 200mg tablets","0501070X0BCAAAA"
"AMP",21874811000001108,"Targaxan 550mg tablets","0501070X0BEAAAB"
"VMP",10140911000001104,"Daptomycin 350mg powder for solution for infusion vials","0501070Y0AAAAAA"
"AMP",35047211000001104,"Daptomycin 350mg powder for solution for infusion vials","0501070Y0AAAAAA"
"AMP",36531611000001104,"Daptomycin 350mg powder for solution for infusion vials","0501070Y0AAAAAA"
"VMP",10961311000001108,"Daptomycin 500mg powder for solution for infusion vials","0501070Y0AAABAB"
"AMP",35047711000001108,"Daptomycin 500mg powder for solution for infusion vials","0501070Y0AAABAB"
"AMP",36531811000001112,"Daptomycin 500mg powder for solution for infusion vials","0501070Y0AAABAB"
"AMP",10140111000001108,"Cubicin 350mg powder for concentrate for solution for infusion vials","0501070Y0BBAAAA"
"AMP",10961511000001102,"Cubicin 500mg powder for concentrate for solution for infusion vials","0501070Y0BBABAB"
"VMP",16324411000001104,"Pristinamycin 500mg tablets","0501070Z0AAAAAA"
"AMP",20591911000001100,"Pristinamycin 500mg tablets","0501070Z0AAAAAA"
