"dmd_type","dmd_id","dmd_name","bnf_code"
"AMP",9033411000001104,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",17965211000001106,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",13765011000001104,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",19715011000001104,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",37402011000001104,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",8825911000001106,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",38836811000001104,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",35140911000001104,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",8914911000001107,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",17859611000001108,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",9038211000001104,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",8993611000001100,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",15080711000001102,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",17522411000001102,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",8818911000001106,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",13745611000001100,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",36846911000001104,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",21854711000001104,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"AMP",20096711000001104,"Clarithromycin 250mg tablets","0501050B0AAAAAA"
"VMP",35368711000001104,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",9252611000001100,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",36621611000001104,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",9157411000001102,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",30761711000001104,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",30031911000001104,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",9155811000001104,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",38840411000001104,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",18101811000001104,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",9042011000001104,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",9547411000001108,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",15080411000001108,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"AMP",21854311000001100,"Clarithromycin 125mg/5ml oral suspension","0501050B0AAABAB"
"VMP",324242007,"Clarithromycin 500mg powder for solution for infusion vials","0501050B0AAACAC"
"AMP",36635611000001104,"Clarithromycin 500mg powder for concentrate for solution for infusion vials","0501050B0AAACAC"
"AMP",17648711000001102,"Clarithromycin 500mg powder for concentrate for solution for infusion vials","0501050B0AAACAC"
"AMP",17997711000001108,"Clarithromycin 500mg powder for concentrate for solution for infusion vials","0501050B0AAACAC"
"AMP",35555411000001108,"Clarithromycin 500mg powder for concentrate for solution for infusion vials","0501050B0AAACAC"
"AMP",13612911000001102,"Clarithromycin 500mg powder for solution for infusion vials","0501050B0AAACAC"
"AMP",34751611000001104,"Clarithromycin 500mg powder for solution for infusion vials","0501050B0AAACAC"
"AMP",13469711000001108,"Clarithromycin 500mg powder for solution for infusion vials","0501050B0AAACAC"
"VMP",324244008,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",8928611000001100,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",20165811000001104,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",14694411000001102,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",9033811000001100,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",17965511000001108,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",13765211000001108,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",19715211000001108,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",37402811000001104,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",8826111000001102,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",38837011000001104,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",35141111000001104,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",8915511000001104,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",17859811000001108,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",9038811000001106,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",8993811000001101,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",29789111000001104,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",17522611000001104,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",8819111000001101,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",13745811000001102,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",36847211000001104,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",21854911000001100,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"AMP",20097311000001108,"Clarithromycin 500mg tablets","0501050B0AAADAD"
"VMP",36142611000001104,"Clarithromycin 500mg modified-release tablets","0501050B0AAAEAE"
"VMP",324248006,"Clarithromycin 250mg granules sachets","0501050B0AAAFAF"
"VMP",37083211000001104,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",9253011000001104,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",36621811000001104,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",9157711000001108,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",30761911000001100,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",30041111000001108,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",9156111000001108,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",38840711000001104,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",18103211000001100,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",9042311000001100,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",9547911000001100,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",15080911000001100,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"AMP",21854511000001108,"Clarithromycin 250mg/5ml oral suspension","0501050B0AAAHAH"
"VMP",9742311000001104,"Clarithromycin 125mg granules straws","0501050B0AAAKAK"
"AMP",220811000001105,"Klaricid 250mg tablets","0501050B0BBAAAA"
"AMP",917411000001101,"Klaricid Paediatric 125mg/5ml oral suspension","0501050B0BBABAB"
"AMP",27011000001106,"Klaricid IV 500mg powder for solution for infusion vials","0501050B0BBACAC"
"AMP",463111000001102,"Klaricid 500 tablets","0501050B0BBADAD"
"AMP",40811000001101,"Klaricid XL 500mg tablets","0501050B0BBAEAE"
"AMP",3253811000001107,"Klaricid Adult 250mg granules sachets","0501050B0BBAFAF"
"AMP",211000001101,"Klaricid Paediatric 250mg/5ml oral suspension","0501050B0BBAHAH"
"AMP",18149211000001104,"Clarie XL 500mg tablets","0501050B0BEAAAE"
"AMP",33656011000001108,"Xetinin XL 500mg tablets","0501050B0BHAAAE"
"VMP",324178009,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",766711000001101,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",89511000001103,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",689511000001108,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",789411000001103,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",9795911000001100,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",10406411000001108,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",24389111000001104,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",23903911000001108,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",11020911000001106,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",35996611000001100,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",32800711000001104,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",654811000001103,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",687011000001109,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",30825911000001104,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",38889811000001104,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",19733011000001108,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",19191611000001104,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",126311000001101,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",38073211000001104,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",17903711000001100,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",7211000001107,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",4330011000001104,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",29856311000001104,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",17198711000001106,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",18281911000001104,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",919211000001106,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"AMP",21976211000001108,"Erythromycin 250mg gastro-resistant tablets","0501050C0AAABAB"
"VMP",36064711000001104,"Erythromycin 250mg gastro-resistant capsules","0501050C0AAAKAK"
"AMP",482311000001107,"Erythromycin 250mg gastro-resistant capsules","0501050C0AAAKAK"
"AMP",20962611000001108,"Erythromycin 250mg gastro-resistant capsules","0501050C0AAAKAK"
"AMP",258211000001108,"Erythromycin 250mg gastro-resistant capsules","0501050C0AAAKAK"
"AMP",10406211000001108,"Erythromycin 250mg gastro-resistant capsules","0501050C0AAAKAK"
"AMP",10139811000001104,"Erythromycin 250mg gastro-resistant capsules","0501050C0AAAKAK"
"AMP",9563611000001104,"Erythromycin 250mg gastro-resistant capsules","0501050C0AAAKAK"
"AMP",759811000001108,"Erymax 250mg gastro-resistant capsules","0501050C0BCAAAK"
"AMP",165611000001108,"Tiloryth 250mg gastro-resistant capsules","0501050C0BKAAAK"
"VMP",324232005,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",682211000001102,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",838411000001100,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",468911000001109,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",23902711000001104,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",10307311000001108,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",469911000001101,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",38889611000001112,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",17902311000001104,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",13620311000001108,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",231611000001103,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",29852211000001108,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"AMP",21935211000001100,"Erythromycin ethyl succinate 125mg/5ml oral suspension","0501050H0AAAAAA"
"VMP",324233000,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",563411000001101,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",398811000001108,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",816211000001107,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",23902911000001100,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",10307711000001108,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",79111000001102,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",38890011000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",17902811000001100,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",13620511000001100,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",103911000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",29856111000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"AMP",21975211000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension","0501050H0AAABAB"
"VMP",324234006,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",348611000001104,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",889511000001102,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",845911000001101,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",23903111000001108,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",10308311000001104,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",237511000001108,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",17903311000001100,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",13620711000001106,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",605811000001107,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",29856611000001108,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"AMP",21975411000001104,"Erythromycin ethyl succinate 500mg/5ml oral suspension","0501050H0AAACAC"
"VMP",324179001,"Erythromycin ethyl succinate 500mg tablets","0501050H0AAAEAE"
"AMP",32506411000001108,"Erythromycin ethyl succinate 500mg tablets","0501050H0AAAEAE"
"AMP",37376611000001104,"Erythromycin ethyl succinate 500mg tablets","0501050H0AAAEAE"
"AMP",32163811000001104,"Erythromycin ethyl succinate 500mg tablets","0501050H0AAAEAE"
"AMP",37149211000001104,"Erythromycin ethyl succinate 500mg tablets","0501050H0AAAEAE"
"VMP",36564711000001104,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",481911000001102,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",10060511000001100,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",580111000001102,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",23903311000001104,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",10307511000001104,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",2411000001108,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",840611000001104,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",30125811000001108,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",38890211000001104,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",549711000001102,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",17902611000001100,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",13620911000001108,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",29851811000001100,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",173511000001103,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",21975611000001100,"Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free","0501050H0AAALAL"
"AMP",177211000001105,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",10060711000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",364011000001109,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",23903511000001100,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",10308011000001108,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",273611000001101,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",506011000001101,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",30810111000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",38890411000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",784711000001108,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",17903011000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",13621111000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",29852611000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",592611000001105,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",21975811000001104,"Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free","0501050H0AAAMAM"
"AMP",433911000001109,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",10060911000001108,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",626611000001105,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",23903711000001104,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",10308511000001104,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",364211000001104,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",78611000001101,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",415511000001109,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",17903511000001106,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",13621311000001102,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",848711000001105,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",21976011000001104,"Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free","0501050H0AAANAN"
"AMP",580811000001109,"Erythroped A 500mg tablets","0501050H0BDAIAE"
"AMP",108811000001104,"Erythroped SF 250mg/5ml oral suspension","0501050H0BDAMAM"
"AMP",294211000001105,"Erythroped PI SF 125mg/5ml oral suspension","0501050H0BDANAL"
"AMP",178911000001100,"Erythroped Forte SF 500mg/5ml oral suspension","0501050H0BDAPAN"
"VMP",324215006,"Erythromycin 1g powder for solution for infusion vials","0501050K0AAAAAA"
"AMP",4692411000001105,"Erythromycin 1g powder for solution for infusion vials","0501050K0AAAAAA"
"AMP",29948711000001108,"Erythromycin 1g powder for solution for infusion vials","0501050K0AAAAAA"
"AMP",4693311000001108,"Erythromycin 1g powder for solution for infusion vials","0501050K0AAAAAA"
"AMP",4693011000001105,"Erythromycin 1g powder for solution for infusion vials","0501050K0AAAAAA"
"AMP",33737411000001108,"Erythromycin 1g powder for solution for infusion vials","0501050K0AAAAAA"
"AMP",36542711000001104,"Erythromycin 1g powder for solution for infusion vials","0501050K0AAAAAA"
"VMP",324180003,"Erythromycin stearate 250mg tablets","0501050N0AAAAAA"
"AMP",38215511000001104,"Erythromycin stearate 250mg tablets","0501050N0AAAAAA"
"AMP",37911311000001104,"Erythromycin stearate 250mg tablets","0501050N0AAAAAA"
"VMP",324181004,"Erythromycin stearate 500mg tablets","0501050N0AAABAB"
"AMP",38215811000001104,"Erythromycin stearate 500mg tablets","0501050N0AAABAB"
"AMP",37911611000001104,"Erythromycin stearate 500mg tablets","0501050N0AAABAB"
"AMP",274611000001103,"Erythrocin 250 tablets","0501050N0BBAAAA"
"AMP",30611000001101,"Erythrocin 500 tablets","0501050N0BBABAB"
"AMP",17628011000001100,"Erythrolar 250mg tablets","0501050N0BCAAAA"
