"dmd_type","dmd_id","dmd_name","bnf_code"
"AMP",26857411000001100,"Tobramycin 80mg/2ml solution for injection vials","0501040U0AAACAC"
"AMP",38027711000001104,"Tobramycin 80mg/2ml solution for injection vials","0501040U0AAACAC"
"AMP",4128011000001109,"Tobramycin 80mg/2ml solution for injection vials","0501040U0AAACAC"
"AMP",12949811000001100,"Tobramycin 80mg/2ml solution for injection vials","0501040U0AAACAC"
"VMP",35919811000001108,"Tobramycin 80mg/2ml solution for infusion ampoules","0501040U0AAAFAF"
"AMP",4158411000001104,"Tobramycin 80mg/2ml solution for infusion ampoules","0501040U0AAAFAF"
"VMP",4145111000001102,"Tobramycin 300mg/5ml nebuliser liquid ampoules","0501040U0AAAGAG"
"AMP",38853811000001104,"Tobramycin 300mg/5ml nebuliser liquid ampoules","0501040U0AAAGAG"
"AMP",34551411000001104,"Tobramycin 300mg/5ml nebuliser liquid ampoules","0501040U0AAAGAG"
"AMP",38179011000001104,"Tobramycin 300mg/5ml nebuliser liquid ampoules","0501040U0AAAGAG"
"VMP",32656811000001108,"Tobramycin 40mg/5ml oral solution","0501040U0AAAHAH"
"AMP",32645711000001104,"Tobramycin 40mg/5ml oral solution","0501040U0AAAHAH"
"VMP",4516011000001106,"Tobramycin 240mg/6ml solution for injection vials","0501040U0AAAIAI"
"AMP",35777411000001100,"Tobramycin 240mg/6ml solution for injection vials","0501040U0AAAIAI"
"AMP",4514611000001108,"Tobramycin 240mg/6ml solution for injection vials","0501040U0AAAIAI"
"VMP",14801411000001104,"Tobramycin 300mg/4ml nebuliser liquid ampoules","0501040U0AAAKAK"
"VMP",19544811000001100,"Tobramycin 28mg inhalation powder capsules with device","0501040U0AAALAL"
"VMP",23676411000001104,"Tobramycin 20mg/5ml oral solution","0501040U0AAAMAM"
"AMP",23671411000001108,"Tobramycin 20mg/5ml oral solution","0501040U0AAAMAM"
"VMP",32936811000001108,"Tobramycin 170mg/1.7ml nebuliser liquid ampoules","0501040U0AAANAN"
"AMP",4128611000001102,"Nebcin 80mg/2ml solution for injection vials","0501040U0BBACAC"
"AMP",4125111000001100,"Tobi 300mg/5ml nebuliser solution 5ml ampoules","0501040U0BCAAAG"
"AMP",19536911000001104,"Tobi Podhaler 28mg inhalation powder capsules with device","0501040U0BCABAL"
"AMP",14791111000001100,"Bramitob 300mg/4ml nebuliser solution 4ml ampoules","0501040U0BDAAAK"
"AMP",22768711000001100,"Tymbrineb 300mg/5ml nebuliser solution 5ml ampoules","0501040U0BFAAAG"
