"dmd_type","dmd_id","dmd_name","bnf_code"
"AMP",21219611000001104,"Lymecycline 408mg capsules","0501030L0AAABAB"
"AMP",21790011000001100,"Lymecycline 408mg capsules","0501030L0AAABAB"
"AMP",396211000001106,"Tetralysal 300 capsules","0501030L0BBABAB"
"VMP",324092000,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",666311000001107,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",679811000001102,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",514011000001108,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",24386011000001104,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",939411000001101,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",30831211000001100,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",238111000001103,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",11408511000001102,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",17942111000001100,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",29923611000001108,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",8819311000001104,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",891511000001102,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",13758111000001102,"Minocycline 50mg tablets","0501030P0AAAAAA"
"AMP",21801011000001104,"Minocycline 50mg tablets","0501030P0AAAAAA"
"VMP",324093005,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",254511000001104,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",754011000001103,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",165311000001103,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",34019411000001108,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",24385811000001108,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",64211000001102,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",30831011000001104,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",7611000001109,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",11408011000001104,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",17942311000001104,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",29923011000001100,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",8819511000001105,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",936711000001102,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",13758311000001100,"Minocycline 100mg tablets","0501030P0AAABAB"
"AMP",21801211000001100,"Minocycline 100mg tablets","0501030P0AAABAB"
"VMP",36565111000001104,"Minocycline 100mg modified-release capsules","0501030P0AAACAC"
"AMP",9330111000001102,"Minocycline 100mg modified-release capsules","0501030P0AAACAC"
"AMP",14781411000001108,"Minocycline 100mg modified-release capsules","0501030P0AAACAC"
"VMP",324090008,"Minocycline 50mg capsules","0501030P0AAADAD"
"VMP",324091007,"Minocycline 100mg capsules","0501030P0AAAEAE"
"AMP",123211000001102,"Minocin 50mg tablets","0501030P0BBAAAA"
"AMP",621011000001105,"Minocin 100mg tablets","0501030P0BBABAB"
"AMP",820411000001100,"Minocin MR 100mg capsules","0501030P0BBACAC"
"AMP",116911000001108,"Aknemin 50 capsules","0501030P0BDAAAD"
"AMP",147511000001107,"Aknemin 100mg capsules","0501030P0BDABAE"
"AMP",9361611000001108,"Acnamino MR 100mg capsules","0501030P0BHAAAC"
"AMP",18248711000001104,"Acnamino MR 100mg capsules","0501030P0BHABAC"
"VMP",324095003,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3345011000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3345611000001101,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3350311000001102,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",9802411000001100,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",10436911000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",16062611000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",28918511000001104,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",30071211000001104,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",29006911000001104,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",11013711000001104,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",20326411000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3347511000001109,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",22473711000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3347811000001107,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",17951211000001102,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",4331711000001105,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",15114911000001104,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3349611000001103,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",3346311000001101,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"AMP",21829411000001108,"Oxytetracycline 250mg tablets","0501030T0AAAJAJ"
"VMP",13003811000001108,"Oxytetracycline 125mg/5ml oral suspension","0501030T0AAAPAP"
"AMP",12989611000001106,"Oxytetracycline 125mg/5ml oral suspension","0501030T0AAAPAP"
"VMP",13004011000001100,"Oxytetracycline 500mg/5ml oral suspension","0501030T0AAARAR"
"AMP",12991011000001104,"Oxytetracycline 500mg/5ml oral suspension","0501030T0AAARAR"
"AMP",3347011000001101,"Oxytetramix 250 tablets","0501030T0BIAAAJ"
"VMP",324011006,"Tetracycline 250mg capsules","0501030V0AAAAAA"
"AMP",20291511000001104,"Tetracycline 250mg capsules","0501030V0AAAAAA"
"VMP",324012004,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",47611000001101,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",205211000001109,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",625311000001105,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",17962811000001100,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",37824111000001104,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",36074811000001104,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",22473211000001100,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",357111000001108,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",35593811000001104,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",17875711000001104,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"AMP",21787511000001108,"Tetracycline 250mg tablets","0501030V0AAAFAF"
"VMP",21407411000001104,"Tetracycline 125mg/5ml oral solution","0501030V0AAARAR"
"AMP",21406411000001100,"Tetracycline 125mg/5ml oral solution","0501030V0AAARAR"
"AMP",917911000001109,"Deteclo 300mg tablets","0501030X0BBAAAA"
"VMP",10328711000001100,"Tigecycline 50mg powder for solution for infusion vials","0501030Y0AAAAAA"
"AMP",35204411000001108,"Tigecycline 50mg powder for solution for infusion vials","0501030Y0AAAAAA"
"VMP",36564611000001104,"Doxycycline 40mg modified-release capsules","0501030Z0AAAAAA"
"AMP",15656211000001108,"Efracea 40mg modified-release capsules","0501030Z0BBAAAA"
